zinc_id,smiles
ZINC000004097943,C=C(C)[C@]1(O)C[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@H]32)[C@H]1O
ZINC000049639808,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
ZINC000013984697,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC
ZINC000035822486,O=C(O)[C@@H](O)Cn1ccnc1
ZINC000005179118,C/C(O)=N/S(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1
ZINC000000001556,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O
ZINC000005820095,CCCCCC(=O)CCC=O
ZINC000031302371,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2
ZINC000005157918,C=CCc1ccc(Oc2cc(CC=C)ccc2O)cc1
ZINC000012495437,C[C@H](C(=O)O)[C@](C)(O)CC(=O)O
ZINC000009302280,CO[C@H]1CCC[C@H]2C1=C(C(=O)O[C@@H](C)OC(=O)OC1CCCCC1)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21
ZINC000005954861,CC[C@@]1(c2ccc([N+](=O)[O-])cc2)CCC(=O)NC1=O
ZINC000100824169,C/C=C\C(=O)CCCCC
ZINC000085563589,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000012496448,CCCCC/C=C\C[C@H](O)[C@H](O)CCCCCCCC(=O)O
ZINC000038600697,O=C1CCC[C@@]1(CCN1CCOCC1)C1=CCCC1
ZINC000013308932,N[C@H](CCC(=O)Nc1ccc(O)c(O)c1)C(=O)O
ZINC000003653673,CCCCOC(=O)P(=O)(OC)OC
ZINC000004217375,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1CCOC3
ZINC000012495586,CCCCC/C=C\C/C=C\C/C=C\C[C@H]1O[C@@H]1CCCC(=O)O
ZINC000003775017,C[C@@]1(CCN2CCCCC2)C(=O)CCc2ccccc21
ZINC000100053320,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O
ZINC000004095566,O=c1[nH]cc([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
ZINC000004097694,C=C(C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)CO
ZINC000006095202,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1C(=O)O
ZINC000000897103,O=[P@@]1(N(CCCl)CCCl)N[C@H](O)CCO1
ZINC000096068397,CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCC(=O)O
ZINC000003872006,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N
ZINC000030730890,O=C1C=C[C@@H]([C@H](F)C(=O)O)O1
ZINC000006471017,C[C@@H]1CCc2c(C(=O)O)cncc21
ZINC000012914519,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1
ZINC000039205379,C=CC[C@@H]1NC[C@@H]2C[C@H]1CN1C(=O)CCC[C@H]21
ZINC000053230659,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1F
ZINC000050027546,CC(C)[C@@H](NC(=O)[C@H](N)CS)C(=O)O
ZINC000031274834,CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21
ZINC000031297894,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000013561082,CC(C)NC(=O)P(=O)(O)O
ZINC000002583586,COc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O
ZINC000085874227,COc1cc2c(c3oc(=O)c4c(c13)[C@@H](O)CC4=O)[C@H]1C=CO[C@@H]1O2
ZINC000150347203,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OC[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCCCCCC
ZINC000012502019,C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000004098123,COc1ccccc1[C@@H]1CC(=O)c2c(cc3c(c2OC)OCO3)O1
ZINC000002036974,NC1=NC[C@H](c2ccc(C(F)(F)F)cc2)O1
ZINC000000000430,CCN1CCC[C@@H]1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
ZINC000004214347,CCCCCCc1cc([S@@](C)(=N)=O)cc2c(=O)c3cc(C(=O)O)ccc3oc12
ZINC000014817963,COc1cc(OC)c(C(=O)C(C)=O)cc1OC
ZINC000004097827,COc1c(O)c(OC)c2c(oc3ccccc32)c1OC
ZINC000008700366,CCCC(CCC)NC(=O)c1ccc2c(c1)OCO2
ZINC000014588389,C=C(C)[C@@H]1CC=C(C)C[C@H]1O
ZINC000015272647,CC/C=C\C[C@H](C)O
ZINC000004228296,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H]1O
ZINC000005104406,CC(C)C1=CC2=C(CC1)[C@]1(C)CCC[C@](C)(C(=O)O)[C@@H]1CC2
ZINC000014588556,C[C@H]1CC[C@H]([C@@](C)(O)CO)C[C@@H]1O
ZINC000014642994,COc1cc(OC)c2c(c1)O[C@H](c1ccc(OC)c(O)c1)[C@@H](O)C2
ZINC000032787064,CCCCCCCC/C=C\CCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
ZINC000230076120,O=c1cccc2n1C[C@H]1C[C@H]2CN2CC[C@@H](O)C[C@@H]12
ZINC000013533343,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@H]1OCC[C@@H]31
ZINC000005933664,O=C1NC(=O)[C@@H](Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1
ZINC000002032621,CCCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
ZINC000000537863,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2
ZINC000010339547,Nc1ncccc1NCc1cccc(-c2cccnc2)c1
ZINC000002242633,CC1=C[C@H]2[C@H](CC1)C2(C)C
ZINC000050026783,CC(C)C[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
ZINC000022463045,CC[C@H](C(=O)O[C@H](COCC(C)C)CN1CCN(C)CC1)c1ccccc1
ZINC000004214174,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
ZINC000006093219,O=C1c2cc(O)c(O)cc2OC[C@H]1c1ccc(O)cc1
ZINC000013509884,O=C(O)/C(Cl)=C(/Cl)C(=O)[C@@H](Cl)C(=O)O
ZINC000004216358,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
ZINC000014591312,O=C(CCCC/C=C\c1ccc2c(c1)OCO2)N1CCCC1
ZINC000004217392,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
ZINC000084759171,CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1
ZINC000095620802,O=C(O)CC[C@@H](O)Cc1ccc(O)c(O)c1
ZINC000004217566,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCCC4)[C@H]3CC[C@@]21C
ZINC000034617698,C[C@@H]1C[C@H](O)[C@@H](O)[C@H](O)O1
ZINC000015253416,Cc1nccc2c1[C@H](O)OCC2
ZINC000040484005,CC[C@@H](C)[C@@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O
ZINC000034294020,CC[C@@H](C)[C@@H](N)C(=O)N[C@@H](CO)C(=O)O
ZINC000100776319,CC1(C)[C@H]2CC[C@](C)(S)[C@H]1C2
ZINC000000003647,c1ccc2cc(COC3CCNCC3)ccc2c1
ZINC000072266847,CC(=O)Nc1ccc(OCC(=O)N[C@H](C)Cc2cccc(C(F)(F)F)c2)cc1
ZINC000062238709,Nc1nc2c(c(=O)[nH]1)N[C@H](C(=O)O)CN2
ZINC000002038441,C=C(C)CC(C)=O
ZINC000033649999,O=C(O)C[C@](O)(CC(=O)OC[C@H](O)CO)C(=O)O
ZINC000001999364,C[N+]1(C)CCC[C@@H]1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1
ZINC000014945922,N[C@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000015221887,C[C@@H](O)CC[C@@H](O)c1ccoc1
ZINC000001530286,CC(C)=CCC/C(C)=C/Cc1cc(C(=O)O)ccc1O
ZINC000111489852,COc1ccc(C(=O)COC(=O)/C=C(C)\C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)cc1
ZINC000169292256,CN[C@H](C[C@H](O)C1=C(C(=O)O)N2C(=O)[C@H]([C@H](C)O)[C@@H]2[C@@H]1C)S[C@@H]1CCNC1
ZINC000008214500,O=c1c(OCc2ccccc2)c(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)oc2cc(OCc3ccccc3)cc(OCc3ccccc3)c12
ZINC000015207473,C=C(C)[C@H]1CC[C@]2(C)C=CC(=O)C(C)=C2C1
ZINC000013459858,C[C@]1(O)C(=O)OC[C@@H]1O
ZINC000016343182,CC[C@@H](C)C(=O)SCC[C@@H](S)CCCCC(N)=O
ZINC000004096893,C=CC1=C(C)[C@@H](Cc2[nH]c(Cc3[nH]c(C[C@@H]4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
ZINC000001846033,CC(C)[C@](CCN(C)C)(C(N)=O)c1cccc2ccccc12
ZINC000005442669,CC(C)[C@@H]1CC=C(C=O)CC1
ZINC000006467977,C[C@H](CF)C[C@H](N)C(=O)O
ZINC000006094127,Oc1ccc2c(c1)Oc1ccc(Cl)cc1C(N1CCNCC1)=N2
ZINC000014636774,CC1=C[C@H]([C@H]2CCCN2)OC1=O
ZINC000230058326,CC[C@H](O)[C@@H](O)C/C=C\C/C=C\C/C=C/C/C=C\CCCC(=O)O
ZINC000086050410,CCCCCC/C=C(/C)CCO
ZINC000014820552,COc1cc2c(cc1OC)[C@@H]1COc3cc(O)ccc3[C@@H]1O2
ZINC000169292535,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
ZINC000100069882,N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000002556384,COc1ccc2c(c1)oc1c3ccc(O)cc3oc(=O)c21
ZINC000014588939,CC1=CC[C@H](C(C)C)[C@H](O)C1
ZINC000018123143,O=c1[nH]cnc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000004216734,NCCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O
ZINC000100781151,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C\C(=O)O
ZINC000001532875,C[N+](C)(C)CCCC=O
ZINC000064540331,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1
ZINC000008214525,C[C@]12CC[C@@H]3c4ccc(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)Cc1ccc(N(CCCl)CCCl)cc1
ZINC000005847577,CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c1ccccc1
ZINC000004217034,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
ZINC000050027030,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(=O)O)C(=O)O
ZINC000100771027,NC(=O)C[C@@H](NC(=O)[C@H]1C[C@@H](O)CN1)C(=O)O
ZINC000028654703,C=C(CC[C@@H](C(=O)O)[C@H]1CC[C@@]2(C)C3=CC[C@@H](C(=C)C)[C@](C)(CCC(=O)O)C3=CC[C@]12C)C(C)C
ZINC000040439604,CC[C@@H](C)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O
ZINC000000000202,CC1=Nc2ccccc2C[C@@H](c2ccccc2)N1C
ZINC000000000305,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](c1ccccc1)NC2=O
ZINC000000002034,Cc1cccc(Cl)c1NC(=O)CCN1CCC[C@H]2CCC[C@@H]21
ZINC000008214482,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@@H]2[C@@H](/C=C/[C@@H]3O[C@H](CC(=O)O)C[C@H](O)[C@H]3O)[C@@H]2C)CC=C1C
ZINC000006071083,Cc1ccc([C@@H]2OC[C@@H](CO)O2)cc1
ZINC000040163232,CN(C)[C@@H]1C(O)=C(C(=O)N[C@@H](C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
ZINC000085541163,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/C(=O)NCCc4ccc(O)cc4)cc3[C@@H]2C(=O)NCCc2ccc(O)cc2)ccc1O
ZINC000005689032,CN(C)CCOc1nnc(NO)c2ccccc12
ZINC000003913402,C[C@H](O)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
ZINC000013522693,O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
ZINC000034999931,CN(C)CCCOc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1
ZINC000085561489,C=C1Cc2c(Cl)cc3[nH]c4c5c3c2[C@H]2[C@@H]1C[C@@H]2C(C)(C)O[C@H]5[C@@H]1CC[C@@]2(O)[C@@]35O[C@@H]3[C@@H](O)[C@@H](C(=C)C)O[C@H]5CC[C@]2(C)[C@@]41C
ZINC000013674168,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CCC2=O
ZINC000016052553,CNCc1ccc(-c2ncnc3nc[nH]c23)cc1
ZINC000015201152,C=C(C)[C@@H]1CC[C@@H]2CC(=O)C[C@@H](C)[C@]2(C)C1
ZINC000004658141,Nc1nc2c(c(=O)[nH]1)C[C@H](CCc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)CN2
ZINC000013365994,CC[C@H]1OC(=O)c2c(OC)cc(=O)oc21
ZINC000006484540,COc1ccc(-c2oc3c(OC)c(OC)cc(O)c3c(=O)c2O)cc1
ZINC000001532632,CC(C)=CCC/C(C)=C/CC[C@H](C)CCO
ZINC000066103770,O=NC1(OC(=O)C(F)(F)F)CCCCC1
ZINC000008951862,CC(C)[C@@H](NC(=O)[C@H](N)CC(=O)O)C(=O)O
ZINC000005639768,COc1cc2cc[nH]c2cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000004102368,O[C@H]1C=C[C@@]23CCN(Cc4cc5c(cc42)OCO5)[C@@H]3C1
ZINC000036487556,CC[C@](O)(c1nnc(NCc2ccc3c(-c4ccc(F)cc4)cc(=O)oc3c2)o1)C(F)(F)F
ZINC000005751834,C[C@H]1CC(=O)NN=C1c1ccc(NC(=O)[C@@H](C)Cl)cc1
ZINC000001850889,CC1=CC[C@H](CCO)C1(C)C
ZINC000000967970,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@@H]1O
ZINC000014684262,NC(=O)CC[C@@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)O
ZINC000003623586,C=C(CN(C)C)[C@@](Cc1ccccc1)(OC(=O)CC)c1ccccc1
ZINC000032839122,N[C@H](CC(=O)O)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)O
ZINC000003823817,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1cc(F)cc(F)c1)[C@@H](O)C(C)(C)O2
ZINC000015122022,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2
ZINC000002569310,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O
ZINC000001846306,C[C@H](NC(=O)/C=C/C(=O)O)[C@H](Cc1ccc(Cl)cc1)c1ccc(Cl)cc1
ZINC000005513519,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@@H](O)C(C)=C[C@@H]21
ZINC000002018677,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1S
ZINC000015120743,C=C[C@](C)(O)C/C=C\C(=C)C
ZINC000012495581,CCCCC/C=C\C/C=C\C/C=C\C[C@@H]1O[C@@H]1CCCC(=O)O
ZINC000013834208,COc1ccc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)c1
ZINC000004533727,NCCCC[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O
ZINC000004097510,N[C@H](C(=O)O)[C@@H]1CC(=O)NO1
ZINC000013837123,NC(N)=NC(=O)c1cccnc1
ZINC000005426033,O=C(O)C[C@H]1CCN[C@@H]1C(=O)O
ZINC000043206251,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1
ZINC000005999212,COc1cc2c(cc1OC)-c1c3c(c(OC)c4ccnc(c14)C2=O)OCO3
ZINC000002003697,O[C@@H](CN1CCCCC1)c1cc(-c2ccccc2)on1
ZINC000031156518,C[C@H](O)CCC[C@@H]1Cc2cccc(O)c2C(=O)O1
ZINC000169292819,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)[C@@H]3O[C@H](CN(C)C)O[C@@H]3C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ncccc4F)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
ZINC000004217207,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3=CCCCC3)CC[C@@H]12
ZINC000031425112,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1
ZINC000095620501,Cc1cnc2c(n1)C[C@H](C)C2
ZINC000001850521,CC(C)=C1CC[C@@]2(C)O[C@H]2C1=O
ZINC000003581468,O=C(O)/C(F)=C/c1ccc(O)cc1
ZINC000033954328,CC(/C=C/C(=O)O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1
ZINC000095618861,O=C1CC2(CCCC2)CC(=O)N1CCCC[N+]1([O-])CCN(c2ncccn2)CC1
ZINC000026387734,COc1ccc(C[C@@H]2NCCc3c2cc(OC)c(OC)c3OC)cc1
ZINC000022067493,C[C@@H](c1nc[n+]([O-])cc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
ZINC000005141415,CSCC[C@H](NC(=O)Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
ZINC000015848251,C[C@H](I)[C@H]1OC[C@@H](CO)O1
ZINC000002522616,NC(=O)C[C@H](NC(=O)[C@@H](N)CO)C(=O)O
ZINC000040472687,NC(=O)C[C@H](NC(=O)[C@H](N)CC(N)=O)C(=O)O
ZINC000001557163,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000040439587,CC[C@@H](C)[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O
ZINC000022463259,CCOC(=O)C1(c2ccccc2)CCN(CCN2CCOCC2)CC1
ZINC000050027588,NC(=O)CC[C@@H](N)C(=O)N[C@H](CCC(=O)O)C(=O)O
ZINC000002522606,O=C(O)C[C@H](NC(=O)[C@H]1CCCN1)C(=O)O
ZINC000000000152,O=C1C(C[C@@H]2CCCO2)C(=O)N2c3ccccc3-c3ccccc3N12
ZINC000100778588,CC(C)CC(=O)OCC1=CC[C@H]2C[C@H]1C2(C)C
ZINC000000001766,O=C(Cn1ccnc1)c1ccc2ccccc2c1
ZINC000014684829,C=C[C@H]1CNCC[C@H]1CCC(=O)c1ccnc2ccccc12
ZINC000033985288,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=O)C(C)(C)CCC1
ZINC000000899102,COC1=CC(=O)C(c2coc3cc(O)ccc3c2=O)=CC1=O
ZINC000003614922,C/C=C1\C=CC2=NCC[C@H]3O[C@]213
ZINC000000538316,O=S(=O)(Nc1cccc(OCc2ccc3ccccc3n2)c1)C(F)(F)F
ZINC000003871299,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1
ZINC000078326740,C[C@H]1CC=CS1
ZINC000009222081,C=C1[C@@H](N)C[C@@H]2C[C@H]1C2(C)C
ZINC000031297915,O=C1CCN=C2C[C@H](c3ccccc3)CN12
ZINC000001846144,O=C(c1ccccc1)c1cc2c(cc1O)[C@H](C(=O)O)CC2
ZINC000095620569,CCCCCc1ncc(C)s1
ZINC000103198245,CC[C@@H](C)[C@@H]1NC(=O)/C(=C(/C)O)C1=O
ZINC000001731786,C[C@H](N)C(=O)N[C@@H](C(=O)O)[C@@H](C)O
ZINC000042919955,CC(C)=CCC/C(C)=C/CN=C(N)N
ZINC000014588993,CC1=C[C@@H]2OC(=O)[C@H](C)[C@@H]2CC1
ZINC000008551210,O=P(O)(O)OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000014414926,COc1cc2c(c3oc(=O)c4c(c13)C[C@H](O)C4=O)[C@@H]1C=CO[C@H]1O2
ZINC000008144283,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3cc[nH]c(=O)c3)c[nH]2)o1
ZINC000100828525,CC1=C(S)CCS1
ZINC000050027598,NC(=O)CC[C@@H](N)C(=O)N[C@H](CO)C(=O)O
ZINC000014957323,O=C(O)C1=C[C@H](O)[C@@H](O)[C@H](C(=O)O)O1
ZINC000066078319,CCCCCCCCCCCC1=NCC[N+]1(CCOCC(=O)O)CC(=O)O
ZINC000005700399,CNC(=O)Oc1ccc(C#N)cc1
ZINC000015261578,CC(C)[C@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)O
ZINC000013305889,C=C(C)[C@H]1Cc2c(ccc(C(C)=O)c2O)O1
ZINC000028460814,O[C@H]1CN[C@H](O)[C@@H](O)[C@@H]1O
ZINC000038760967,CC/C=C1/C=C(CCCO)C(=O)O1
ZINC000006483312,CO[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O
ZINC000012153769,COc1cc2ccnc(Cc3ccc(O)cc3)c2cc1O
ZINC000014945921,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000150351528,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c([C@@H]3C=C(C)C[C@H](c4ccc(O)cc4O)[C@@H]3C(=O)c3ccc(O)cc3O)c(O)cc(O)c2c1=O
ZINC000008234322,CC(C)[C@@]12C=C[C@@](C)(CC1)OO2
ZINC000015212023,C[C@]1(C[C@@H]2C=C(CO)C(=O)O2)O[C@@H]1COc1ccc2ccc(=O)oc2c1
ZINC000050027499,N[C@H](CS)C(=O)N[C@@H](CO)C(=O)O
ZINC000000607874,O=C1C[C@H](c2ccc(C(F)(F)F)cc2)Cc2c1c(=O)c1cc(Cl)ccc1n2O
ZINC000033842420,CC/C=C\CCOC(C)OCC/C=C\CC
ZINC000095892888,CN1C(/C(O)=N\c2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O
ZINC000008214643,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1
ZINC000031495045,Cc1ccc(C(=O)Oc2cc(OC(=O)c3ccc(C)cc3)cc([C@H](O)CNC(C)(C)C)c2)cc1
ZINC000001850645,CC1=CC[C@H](C(C)(C)OC(=O)c2ccccc2N)CC1
ZINC000003913915,CCOC(=O)Oc1ccc(/C=C/C=C/C(=O)NCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1OC
ZINC000001843140,C[C@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@@H](O)c1ccccc1
ZINC000015205244,CC[C@@H](CCO)C(C)C
ZINC000004213816,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N1C
ZINC000013547338,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
ZINC000005193911,C=CCSS/C=C/C[S@](=O)CC=C
ZINC000077320103,C[C@@H](c1cc2ccccc2s1)N(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=N)O
ZINC000169306194,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C\C(C)=C\[C@@H]1CN1CCCCC1
ZINC000169357276,C=C1[C@H]2CC[C@H]3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O
ZINC000040390779,C[C@H]1OC(=O)C(C=O)=C2C=COC=C21
ZINC000000968076,Oc1ccc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1
ZINC000014980269,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000031495028,C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2
ZINC000100773217,CC1=CC(=O)O[C@@]2(C1)C[C@H]1CC[C@H]2CN1C
ZINC000004216035,NC[C@H]1Cc2ccc(F)cc2[C@@H](c2ccccc2)O1
ZINC000016052435,C[C@@H](NC(=O)CCS)C(=O)O
ZINC000015156608,COc1cc([C@H]2O[C@H]2CO)ccc1O
ZINC000086002189,CCCCCCCC/C=C/CCC=O
ZINC000005460778,CCC/C=C/C(=O)CC
ZINC000012495474,C[C@H](O)C(=O)[C@@H]1CNc2nc(N)[nH]c(=O)c2N1
ZINC000096086291,C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@](C)(C(=O)O)[C@@H]3CC[C@@]2(O)C1
ZINC000004655001,Cc1ccc(Nc2nccs2)c(O)c1
